126,0.22,0.2,0.04,0.69,0.02,125.13890463899634,1.2513890463899633,10.336471961999905,0.8766137119996529,3.0
121,0.13,0.13,0.02,0.71,0.01,171.95653171099684,0.8597826585549843,10.336471961999905,0.34005535799997233,3.21
116,0.13,0.12,0.02,0.64,0.01,226.3927692209977,0.7546425640699923,10.336471961999905,0.34005535799997233,3.23
111,0.2,0.18,0.03,0.76,0.02,342.60138918099847,0.8565034729524962,10.498884584999814,0.34005535799997233,3.04
106,0.21,0.19,0.04,0.72,0.02,470.8824121589987,0.9417648243179975,11.98600868199992,0.34005535799997233,3.01
101,0.12,0.11,0.02,0.79,0.01,546.0042563799993,0.9100070939666656,13.292473282000174,0.34005535799997233,3.25
96,0.08,0.08,0.01,0.29,0.0,616.300877471002,0.8804298249585742,14.556966243999796,0.34005535799997233,3.34
91,0.21,0.19,0.04,0.77,0.02,770.7188905599992,0.963398613199999,17.560601872000007,0.34005535799997233,3.0
86,0.12,0.11,0.01,0.57,0.01,884.5876497909899,0.9828751664344332,17.616322821999347,0.34005535799997233,3.24
81,0.11,0.11,0.01,0.57,0.01,988.036264808989,0.988036264808989,19.008556927000427,0.34005535799997233,3.26
76,0.22,0.19,0.03,0.63,0.02,1137.8364802399915,1.034396800218174,20.72215073100051,0.34005535799997233,3.0
71,0.11,0.09,0.01,0.29,0.0,1277.8509081519946,1.064875756793329,21.7558871730007,0.34005535799997233,3.29
66,0.18,0.17,0.03,0.71,0.01,1631.4744650739954,1.2549803577492271,25.145777943999747,0.34005535799997233,3.05
61,0.18,0.16,0.03,0.76,0.01,1969.576020287995,1.406840014491425,26.292133511999964,0.34005535799997233,3.1
56,0.16,0.15,0.02,0.55,0.01,2299.7821569749917,1.5331881046499944,27.5696794280002,0.34005535799997233,3.15
51,0.08,0.08,0.01,0.21,0.0,2443.434592502,1.52714662031375,27.5696794280002,0.34005535799997233,3.34
46,0.16,0.15,0.01,0.31,0.01,2686.906037174996,1.5805329630441154,30.525352361999467,0.34005535799997233,3.16
41,0.16,0.15,0.02,0.64,0.01,3621.3541005999828,2.0118633892222126,71.83091466399856,0.34005535799997233,3.13
36,0.16,0.15,0.02,0.54,0.01,4467.015907615989,2.351061004008415,80.67680567300158,0.34005535799997233,3.11
31,0.09,0.09,0.01,0.21,0.0,4711.043224461995,2.3555216122309974,80.67680567300158,0.34005535799997233,3.43
26,0.13,0.13,0.01,0.43,0.01,5244.561014647998,2.4974100069752367,80.67680567300158,0.34005535799997233,3.18
21,0.13,0.13,0.01,0.43,0.01,5639.736541739003,2.563516609881365,80.67680567300158,0.34005535799997233,3.2
16,0.12,0.1,0.01,0.36,0.01,6056.016399384005,2.6330506084278285,80.67680567300158,0.34005535799997233,3.22
11,0.14,0.15,0.01,0.43,0.01,6481.9186331839865,2.7007994304933276,80.67680567300158,0.34005535799997233,3.19
