12,3.29,0.0,0.13,0.1,0.01,0.26,11.040055057003883,0.11040055057003884,3.4409172460000264,0.053211052999813546
11,3.3,0.0,0.13,0.11,0.01,0.26,18.54675644800318,0.0927337822400159,3.4409172460000264,0.053211052999813546
10,3.3,0.01,0.13,0.12,0.01,0.29,27.266792187002466,0.09088930729000821,3.4409172460000264,0.053211052999813546
9,2.63,0.07,0.38,0.32,0.12,0.73,83.08684868000273,0.20771712170000683,3.4409172460000264,0.053211052999813546
8,2.64,0.07,0.39,0.3,0.13,0.69,138.41542934000245,0.2768308586800049,3.4409172460000264,0.053211052999813546
7,2.66,0.07,0.38,0.3,0.12,0.68,162.82186547700894,0.2713697757950149,3.4409172460000264,0.053211052999813546
6,2.59,0.11,0.52,0.37,0.19,0.64,184.2839458610124,0.2632627798014463,3.4409172460000264,0.053211052999813546
5,2.67,0.1,0.5,0.36,0.17,0.67,208.08014972000547,0.2601001871500068,3.4409172460000264,0.053211052999813546
4,2.64,0.1,0.52,0.37,0.17,0.6,231.72720091100473,0.25747466767889415,3.4409172460000264,0.053211052999813546
3,2.93,0.18,0.65,0.42,0.28,0.6,263.80121838900595,0.26380121838900594,3.4409172460000264,0.053211052999813546
