126,3.23,0.01,0.18,0.02,0.57,93.38079153800481,0.9338079153800481,4.567233405000479,0.6879279840004529
121,3.31,0.01,0.11,0.02,0.46,124.94725294001,0.6247362647000501,4.567233405000479,0.22553333300038503
116,3.55,0.0,0.07,0.0,0.0,153.65675812600784,0.5121891937533595,4.567233405000479,0.1849077569995643
111,3.28,0.01,0.2,0.02,0.64,248.5335636140071,0.6213339090350177,5.694631814999411,0.1849077569995643
106,3.34,0.01,0.1,0.02,0.62,290.9914823400095,0.581982964680019,6.140779069999553,0.1849077569995643
101,3.37,0.01,0.12,0.01,0.5,337.0409687440042,0.5617349479066737,7.112569882000571,0.1849077569995643
96,3.15,0.01,0.17,0.02,0.79,440.3655861750085,0.6290936945357264,8.935679913999593,0.1849077569995643
91,3.18,0.01,0.14,0.03,0.79,548.4487567210081,0.68556094590126,9.743421580999893,0.1849077569995643
86,3.43,0.0,0.1,0.0,0.14,605.9577654310078,0.6732864060344531,9.752323838999473,0.1849077569995643
81,3.5,0.0,0.06,0.0,0.0,663.5795467190082,0.6635795467190082,10.56397501399988,0.1849077569995643
76,3.34,0.01,0.14,0.02,0.48,760.997205567005,0.69181564142455,11.805948881999939,0.1849077569995643
71,3.07,0.02,0.2,0.03,0.69,1030.900520851007,0.8590837673758392,14.32190750800055,0.1849077569995643
66,3.38,0.0,0.07,0.01,0.29,1122.057959918011,0.8631215076292392,14.32190750800055,0.1849077569995643
61,10.17,0.07,0.13,0.07,0.07,1443.5158392840085,1.0310827423457203,21.3624482109999,0.1849077569995643
56,3.86,0.0,0.07,0.0,0.0,1972.4872473210144,1.3149914982140096,36.28998471400064,0.1849077569995643
51,20.39,0.03,0.12,0.03,0.04,2916.801829616017,1.8230011435100106,51.9028038309998,0.1849077569995643
46,72.41,0.05,0.06,0.05,0.05,4079.8308497930047,2.399900499878238,69.287509623,0.1849077569995643
36,8.85,0.1,0.54,0.1,0.1,8921.89113512501,4.9566061861805615,139.4437705829987,0.1849077569995643
31,87.63,0.03,0.12,0.03,0.03,14647.474267753994,7.709196983028418,167.15954579900063,0.1849077569995643
26,14.32,0.12,0.31,0.13,0.13,21521.58049856999,10.760790249284995,207.66134361700097,0.1849077569995643
21,146.79,0.03,0.06,0.03,0.03,25826.242601847953,12.29821076278474,212.0625132189998,0.1849077569995643
16,6.22,0.18,0.55,0.19,0.2,31102.21165979296,14.137368936269528,247.26823510300164,0.1849077569995643
11,5.21,0.0,0.13,0.01,0.07,37976.687030220965,16.511603056617812,292.110756449998,0.1849077569995643
