80,65.0,3.0,73.0,0.0,0.0,2021-09-26 11:22:17.230774
85,18.0,3.0,58.0,0.0,0.0,2021-09-26 11:22:40.303810
126,83.0,4.0,11.0,0.0,0.0,2021-09-26 11:27:15.181054
121,61.0,3.0,68.0,0.0,0.0,2021-09-26 11:27:38.076391
116,76.0,3.0,63.0,0.0,0.0,2021-09-26 11:28:03.866410
111,87.0,4.0,6.0,0.0,0.0,2021-09-26 11:28:36.217632
106,65.0,3.0,73.0,0.0,0.0,2021-09-26 11:29:11.821573
101,38.0,3.0,61.0,0.0,0.0,2021-09-26 11:29:52.308956
