12,3.29,0.01,0.12,0.12,0.02,0.71,9.709968126998774,0.09709968126998775,2.625684017000367,0.05770118600003116
12,3.29,0.0,0.13,0.11,0.01,0.25,8.112733571999343,0.08112733571999342,1.3874115050002729,0.056070311999974365
11,3.27,0.0,0.12,0.11,0.01,0.31,15.956348616009564,0.07978174308004782,1.3874115050002729,0.056070311999974365
10,3.25,0.01,0.14,0.12,0.02,0.45,24.942558637010734,0.08314186212336912,1.4682375990005312,0.056070311999974365
9,2.61,0.06,0.4,0.28,0.12,0.67,79.82402114100478,0.19956005285251194,2.2161247789999834,0.056070311999974365
8,2.57,0.08,0.41,0.31,0.14,0.74,136.67609356500816,0.2733521871300163,2.642710501999318,0.056070311999974365
7,2.59,0.07,0.4,0.3,0.13,0.68,160.18958626200947,0.2669826437700158,2.642710501999318,0.056070311999974365
6,2.58,0.09,0.51,0.34,0.16,0.62,180.3701507150081,0.257671643878583,2.642710501999318,0.056070311999974365
5,2.61,0.09,0.51,0.31,0.15,0.54,202.13369867500387,0.25266712334375485,2.642710501999318,0.056070311999974365
4,2.66,0.09,0.52,0.33,0.16,0.54,223.11358034200111,0.247903978157779,2.642710501999318,0.056070311999974365
3,2.76,0.2,0.66,0.41,0.3,0.62,254.47201637099897,0.254472016370999,2.69624279799973,0.056070311999974365
